"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"907","#glamslam2018 example of #iiif collaboration https://t.co/1XunCbue5R and 'democratises access' so items from small… https://t.co/5fvexGvuZw",FALSE,3,NA,2018-02-28 22:38:52,TRUE,NA,"968978839647891456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ellenforsyth",4,FALSE,FALSE,NA,NA
"908","Could the adoption of IIIF standards by institutions lead to a global GLAM collaboration?  Share images worldwide b… https://t.co/dsW21FJtjO",FALSE,9,NA,2018-02-28 22:38:48,TRUE,NA,"968978823445340160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","statelibrarynsw",7,FALSE,FALSE,NA,NA
"909","Sarah Ogilvie at #GLAMSLAM2018 talking about networks not silos with IIIF https://t.co/sn38QtjJJe",FALSE,4,NA,2018-02-28 22:38:46,FALSE,NA,"968978813534142464",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cap_and_gown",4,FALSE,FALSE,NA,NA
"910","RT @sallyturbitt: #glamslam2018 GLAMs sharing data and standards via IIIF. Uniform and rich access to image-based resources hosted around t…",FALSE,0,NA,2018-02-28 22:38:45,FALSE,NA,"968978809272676352",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","alana_piper",2,TRUE,FALSE,NA,NA
"911","RT @sallyturbitt: #glamslam2018 GLAMs sharing data and standards via IIIF. Uniform and rich access to image-based resources hosted around t…",FALSE,0,NA,2018-02-28 22:38:28,FALSE,NA,"968978737348792321",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WrightPaige",2,TRUE,FALSE,NA,NA
"912","The #IIIF also brings #objects and #treasures in #regional #museums to the fore, not just those from the major muse… https://t.co/8a26MF5c6l",FALSE,2,NA,2018-02-28 22:38:24,TRUE,NA,"968978722136051712",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Dr_Costume1",3,FALSE,FALSE,NA,NA
"913","Now hearing about the International Image Interoperability Framework (IIIF) https://t.co/iZaPmheo77 which Ogilvie s… https://t.co/GmI6Q0KbWQ",FALSE,4,NA,2018-02-28 22:38:22,TRUE,NA,"968978711700676609",NA,"<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","mikejonesmelb",7,FALSE,FALSE,NA,NA
"914","Note to UTS - maybe move the monitor to the other side of the speaker for better audience view? #glamslam2018 #uts https://t.co/jHGJkdGLIY",FALSE,0,NA,2018-02-28 22:38:21,FALSE,NA,"968978707686682624",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kat13v",0,FALSE,FALSE,NA,NA
"915","#glamslam2018 GLAMs sharing data and standards via IIIF. Uniform and rich access to image-based resources hosted ar… https://t.co/Z213Shp8PM",FALSE,3,NA,2018-02-28 22:38:04,TRUE,NA,"968978636589039616",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sallyturbitt",2,FALSE,FALSE,NA,NA
"916","Ogilvie: International Image Interoperability Framework (IIIF)resulted, as well as development of a common Image vi… https://t.co/Z7mTMmpOOX",FALSE,1,NA,2018-02-28 22:37:47,TRUE,NA,"968978566896525312",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","OzAlleyCat",1,FALSE,FALSE,NA,NA
"917","The #IIIF is fantastic and I love it for my #resesarch @laBnF in particular #glamslam2018",FALSE,1,NA,2018-02-28 22:36:36,FALSE,NA,"968978267075100672",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Dr_Costume1",1,FALSE,FALSE,NA,NA
"918","Democratisation of culture, the dream of the Global GLAM Fam. There has been increased collaboration and pooling of… https://t.co/ThPMpQSftt",FALSE,2,NA,2018-02-28 22:36:18,TRUE,NA,"968978190617133057",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WrightPaige",0,FALSE,FALSE,NA,NA
"919","The International Image Interoperability Framework - a masterpiece in institutional collaboration https://t.co/6SfEOcLtLR #glamslam2018",FALSE,3,NA,2018-02-28 22:36:16,FALSE,NA,"968978185260957696",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","alana_piper",4,FALSE,FALSE,NA,NA
"920","Another interesting idea @lucindadavison @museumsaust #glamslam2018 https://t.co/AYDZemDUZy",FALSE,3,NA,2018-02-28 22:35:46,FALSE,NA,"968978057976365056",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lyndakelly61",1,FALSE,FALSE,NA,NA
"921","Ogilvie: could the glamfam provide the public with a globally available integrated interface while maintaining owne… https://t.co/GdW7bb2bYo",FALSE,1,NA,2018-02-28 22:35:32,TRUE,NA,"968977999390322689",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","OzAlleyCat",3,FALSE,FALSE,NA,NA
"922","Today I'm following #glamslam2018 from afar. An event for those in or interested in the GLAM sector. Looking forwar… https://t.co/kmewtSG1Nf",FALSE,4,NA,2018-02-28 22:35:21,TRUE,NA,"968977951571165184",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","acrystelle",0,FALSE,FALSE,NA,NA
"923","RT @sallyturbitt: Can the global GLAM Fam offer a united collection with equal weighting of each collection? #glamslam2018",FALSE,0,NA,2018-02-28 22:35:10,FALSE,NA,"968977909011554305",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CatherineM__",1,TRUE,FALSE,NA,NA
"924","The GLAM Fam could also be used to #support #causalacademics #aduncts and #academics in vicarious employment. #glamslam2018",FALSE,2,NA,2018-02-28 22:35:08,FALSE,NA,"968977897200369664",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Dr_Costume1",0,FALSE,FALSE,NA,NA
"925","Ogilvie asking how the larger, better funded members of the GLAM Fam can help support others, not just locally but… https://t.co/JVMbIWQKUv",FALSE,22,NA,2018-02-28 22:34:31,TRUE,NA,"968977742946447361",NA,"<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","mikejonesmelb",16,FALSE,FALSE,NA,NA
"926","Can the global GLAM Fam offer a united collection with equal weighting of each collection? #glamslam2018",FALSE,4,NA,2018-02-28 22:34:29,FALSE,NA,"968977734641700864",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sallyturbitt",1,FALSE,FALSE,NA,NA
"927","Lacuna as a teaching platform: https://t.co/Jqsk6z6q6K #glamslam2018 may be worth checking out @lucindadavison @museumsaust ??",FALSE,1,NA,2018-02-28 22:34:28,FALSE,NA,"968977729990279168",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lyndakelly61",1,FALSE,FALSE,NA,NA
"928","Within Lacuna (online learning platform )- intimacy of face to face mimicked and connections grown between student… https://t.co/xyzazeHLqs",FALSE,3,NA,2018-02-28 22:34:09,TRUE,NA,"968977649639948289",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jesiathe",2,FALSE,FALSE,NA,NA
"929","RT @WrightPaige: Lacuna - platform where students can read and annotate educational texts socially. #glamslam2018",FALSE,0,NA,2018-02-28 22:33:58,FALSE,NA,"968977605926912000",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cfwriter",1,TRUE,FALSE,NA,NA
"930","RT @WrightPaige: A new science from Stanford - predicting the death of words. #glamslam2018 https://t.co/FHgZhNl2xz",FALSE,0,NA,2018-02-28 22:33:34,FALSE,NA,"968977505318199297",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cfwriter",1,TRUE,FALSE,NA,NA
"931","#Digitalhumanities and connected, collaborative learning is transforming university classrooms #academic… https://t.co/v2APSoKh06",FALSE,1,NA,2018-02-28 22:33:31,TRUE,NA,"968977493897064448",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","alana_piper",0,FALSE,FALSE,NA,NA
"932","Ogilvie: @Stanford library enables lecturers to share files &amp; providers permanent URLs &amp; will be maintained in perp… https://t.co/nesnyKFbUl",FALSE,3,NA,2018-02-28 22:33:21,TRUE,NA,"968977449366114304",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","OzAlleyCat",1,FALSE,FALSE,NA,NA
"933","Fascinating iGen project at Standford developing a body of language created by those born after 1995. Now doing lin… https://t.co/GicNvO1cI9",FALSE,3,NA,2018-02-28 22:33:05,TRUE,NA,"968977381330333697",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kyliebudge",2,FALSE,FALSE,NA,NA
"934","Ogilvie providing a myriad of wonderful technological projects all dealing with new ways of displaying human expres… https://t.co/kJwyogKzw8",FALSE,3,NA,2018-02-28 22:32:53,TRUE,NA,"968977330755399680",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GionniDG",0,FALSE,FALSE,NA,NA
"935","#Lacuna sounds wonderful. Anything that gets #students #reading and engaging in #learning has got to be great. @ogilviewords #glamslam2018",FALSE,4,NA,2018-02-28 22:32:37,FALSE,NA,"968977264699305986",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Dr_Costume1",1,FALSE,FALSE,NA,NA
"936","RT @alana_piper: Can we predict which words will die next? https://t.co/dY4sBItNi5 #digitalhumanities #glamslam2018",FALSE,0,NA,2018-02-28 22:32:23,FALSE,NA,"968977206327132160",NA,"<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","mikejonesmelb",1,TRUE,FALSE,NA,NA
"937","Lacuna - platform where students can read and annotate educational texts socially. #glamslam2018",FALSE,2,NA,2018-02-28 22:32:21,FALSE,NA,"968977198861369344",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WrightPaige",1,FALSE,FALSE,NA,NA
"938","*searches for moist* #glamslam2018 https://t.co/iusRpXaatK",FALSE,7,NA,2018-02-28 22:32:17,FALSE,NA,"968977183463976961",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sallyturbitt",0,FALSE,FALSE,NA,NA
"939","Ogilvie: another @Stanford ATS collaboration project has resulted in Lacuna as an open source learning platform for… https://t.co/MgGEKY080p",FALSE,2,NA,2018-02-28 22:32:09,TRUE,NA,"968977150043873280",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","OzAlleyCat",0,FALSE,FALSE,NA,NA
"940","Love this! Reading academic literature in a social environment. (I wish I had this when I was teaching).… https://t.co/RW0TGf9bDL",FALSE,4,NA,2018-02-28 22:32:03,TRUE,NA,"968977122457829376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BonnieWildie",0,FALSE,FALSE,NA,NA
"941","#glamslam2018 Lacuna development from library involvement https://t.co/yWpOwuP93f great for student interactions",FALSE,1,NA,2018-02-28 22:31:56,FALSE,NA,"968977093819211776",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ellenforsyth",0,FALSE,FALSE,NA,NA
"942","RT @ellenforsyth: #glamslam2018 really interesting work coming out of Stanford dictionary lab https://t.co/V6cfhjXcG8 (not keeping up with…",FALSE,0,NA,2018-02-28 22:31:22,FALSE,NA,"968976950122332160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","UTSArtgal",1,TRUE,FALSE,NA,NA
"943","Can we predict which words will die next? https://t.co/dY4sBItNi5 #digitalhumanities #glamslam2018",FALSE,1,NA,2018-02-28 22:31:09,FALSE,NA,"968976897001512960",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","alana_piper",1,FALSE,FALSE,NA,NA
"944","A new science from Stanford - predicting the death of words. #glamslam2018 https://t.co/FHgZhNl2xz",FALSE,2,NA,2018-02-28 22:30:37,FALSE,NA,"968976763735834624",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WrightPaige",1,FALSE,FALSE,NA,NA
"945","A day of GLAM at UTS #utsart #glamslam2018",FALSE,2,NA,2018-02-28 22:30:31,FALSE,NA,"968976738137997312",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","UTSArtgal",0,FALSE,FALSE,NA,NA
"946","Ogilive: other examples @Stanford ATS collaborations include looking at the life of word and when they die, and cro… https://t.co/tncPeld3R2",FALSE,3,NA,2018-02-28 22:30:23,TRUE,NA,"968976704059228160",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","OzAlleyCat",0,FALSE,FALSE,NA,NA
"947","Another Stanford project/ collab between library and scholars - Word Deaths (tracking and predicting the death of w… https://t.co/Mj8qrtMTeX",FALSE,2,NA,2018-02-28 22:30:08,TRUE,NA,"968976641849401344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BonnieWildie",0,FALSE,FALSE,NA,NA
"948","Nineteenth-century lexicography #digitalhumanities project https://t.co/iamj4AcwPS #glamslam2018",FALSE,0,NA,2018-02-28 22:30:08,FALSE,NA,"968976640381300736",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","alana_piper",0,FALSE,FALSE,NA,NA
"949","#glamslam2018 really interesting work coming out of Stanford dictionary lab https://t.co/V6cfhjXcG8 (not keeping up… https://t.co/8FCCDAkCQ7",FALSE,0,NA,2018-02-28 22:30:00,TRUE,NA,"968976608957685765",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ellenforsyth",1,FALSE,FALSE,NA,NA
"950","RT @TroveAustralia: The Trove team are watching #glamslam2018 from afar today...  If you see anything interesting that uses Trove, let us k…",FALSE,0,NA,2018-02-28 22:29:57,FALSE,NA,"968976594751508480",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cap_and_gown",7,TRUE,FALSE,NA,NA
"951","RT @TroveAustralia: The Trove team are watching #glamslam2018 from afar today...  If you see anything interesting that uses Trove, let us k…",FALSE,0,NA,2018-02-28 22:29:33,FALSE,NA,"968976494859972608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sallyturbitt",7,TRUE,FALSE,NA,NA
"952","Stanford Labs dictionaries language words  such as iGen, for children of the internet #glamslam2018",FALSE,1,NA,2018-02-28 22:29:10,FALSE,NA,"968976396696498176",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GionniDG",0,FALSE,FALSE,NA,NA
"953","RT @ellenforsyth: #glamslam2018 @Stanford library using embedded librarians across campus for digital humanities projects",FALSE,0,NA,2018-02-28 22:29:03,FALSE,NA,"968976368309448705",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cfwriter",2,TRUE,FALSE,NA,NA
"954","Stanford Dictionary Labs includes an iGeneration language project https://t.co/OS236lGHfz #glamslam2018",FALSE,0,NA,2018-02-28 22:28:56,FALSE,NA,"968976340547350529",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sallyturbitt",0,FALSE,FALSE,NA,NA
"955","RT @GionniDG: Technology wizards and mappers key collaborators for GLAM to create new worlds of data and display #glamslam2018",FALSE,0,NA,2018-02-28 22:28:45,FALSE,NA,"968976292702953472",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jesiathe",2,TRUE,FALSE,NA,NA
"956","The Trove team are watching #glamslam2018 from afar today...  If you see anything interesting that uses Trove, let… https://t.co/AhZ9GzMXmx",FALSE,22,NA,2018-02-28 22:28:38,TRUE,NA,"968976261488902144",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TroveAustralia",7,FALSE,FALSE,NA,NA
"957","Tools can help with research flexibility, changing research questions on the fly as you study data. Sarah discusses… https://t.co/Gk4VRspdGB",FALSE,1,"jessmcdnor",2018-02-28 22:28:30,TRUE,"968975361227685888","968976228567797760","779114675518574592","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jessmcdnor",0,FALSE,FALSE,NA,NA
"958","Ogilvie: Palladio is result of one of the @Stanford ATS working to map the letters of the Republic  #glamslam2018",FALSE,2,NA,2018-02-28 22:28:11,FALSE,NA,"968976149119352832",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","OzAlleyCat",0,FALSE,FALSE,NA,NA
"959","An emphasis on collaboration from Sarah Ogilvie at #GLAMSLAM2018. Unpacking how to use resources for others. Highli… https://t.co/DgOvN69TXT",FALSE,3,NA,2018-02-28 22:28:00,TRUE,NA,"968976102789033984",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cfwriter",0,FALSE,FALSE,NA,NA
"960","#glamslam2018 example of development of Palladio https://t.co/5FbtFFK3fN",FALSE,1,NA,2018-02-28 22:27:56,FALSE,NA,"968976086590668801",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ellenforsyth",0,FALSE,FALSE,NA,NA
"961","Tools like Palladio born out of collaborations between GLAM and scholars. Check out <ed><U+00A0><U+00BD><ed><U+00B1><U+0087>
https://t.co/HxGL9u7lS4
 #GLAMslam2018",FALSE,2,NA,2018-02-28 22:27:47,FALSE,NA,"968976049613647872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BonnieWildie",2,FALSE,FALSE,NA,NA
"962","RT @GionniDG: Technology wizards and mappers key collaborators for GLAM to create new worlds of data and display #glamslam2018",FALSE,0,NA,2018-02-28 22:27:30,FALSE,NA,"968975979275108352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WrightPaige",2,TRUE,FALSE,NA,NA
"963","Hearing about Mapping the Republic of Letters https://t.co/hjBh1cnKiz and the use of Palladio https://t.co/tid7aJNQxU #GlamSlam2018",FALSE,1,"mikejonesmelb",2018-02-28 22:27:22,FALSE,"968973067291521025","968975945079037952","386814685","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","mikejonesmelb",2,FALSE,FALSE,NA,NA
"964","Sarah Ogilvie on the possibilities opened up by digital specialists embedded in universities to help academics crea… https://t.co/VL7wi8JlJw",FALSE,3,NA,2018-02-28 22:27:09,TRUE,NA,"968975888741056512",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","alana_piper",0,FALSE,FALSE,NA,NA
"965","Technology wizards and mappers key collaborators for GLAM to create new worlds of data and display #glamslam2018",FALSE,4,NA,2018-02-28 22:27:03,FALSE,NA,"968975863516610560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GionniDG",2,FALSE,FALSE,NA,NA
"966","Talking Digital Innovation and collaboration at Stanford. It's all about sharing. They employ Academic Technology S… https://t.co/lZHCz1Slsd",FALSE,4,NA,2018-02-28 22:27:02,TRUE,NA,"968975860563820545",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WrightPaige",1,FALSE,FALSE,NA,NA
"967","I'll join your GLAM fam. I've got my Special Collections card and am already digging into my new project for… https://t.co/NlQ7N5qdC0",FALSE,4,NA,2018-02-28 22:26:46,TRUE,NA,"968975793257824256",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Dr_Costume1",1,FALSE,FALSE,NA,NA
"968","#glamslam2018 @Stanford library using embedded librarians across campus for digital humanities projects",FALSE,4,NA,2018-02-28 22:26:19,FALSE,NA,"968975682016395264",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ellenforsyth",2,FALSE,FALSE,NA,NA
"969","Ogilvie: Academic Technology Specialists (ATS) are trained librarians and digital technology and spread throughout… https://t.co/NucOGMnUTT",FALSE,0,NA,2018-02-28 22:26:17,TRUE,NA,"968975670591172608",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","OzAlleyCat",1,FALSE,FALSE,NA,NA
"970","I want to go to the green library at Stanford! Please? Great chance for ideas and  collaboration @ogilviewords ogil… https://t.co/H6mvA2V7Ay",FALSE,4,NA,2018-02-28 22:25:58,TRUE,NA,"968975590471622656",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MaggiePatts",1,FALSE,FALSE,NA,NA
"971","Aha! Removing silos is crucial to GLAM collaborations. We need to share digital tools, data, collections, innovations. #glamslam2018",FALSE,6,NA,2018-02-28 22:25:19,FALSE,NA,"968975426692431872",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sallyturbitt",0,FALSE,FALSE,NA,NA
"972","@UoNArchives on Flickr since 2007. Any early pioneers here as well?  #glamslam2018 https://t.co/Fx4pyiXU7u",FALSE,1,"UoNArchives",2018-02-28 22:25:14,FALSE,NA,"968975409252413440","258595422","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GionniDG",0,FALSE,FALSE,NA,NA
"973","Let's move from silos -&gt; collaboration, SHARE resources
#glamslam2018",FALSE,2,"jessmcdnor",2018-02-28 22:25:03,FALSE,"968974597587480576","968975361227685888","779114675518574592","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jessmcdnor",0,FALSE,FALSE,NA,NA
"974","RT @cap_and_gown: Sarah Ogilvie lays out vision for a GLAM fam #glamslam2018 https://t.co/4aHfn9RAma",FALSE,0,NA,2018-02-28 22:24:30,FALSE,NA,"968975222375198720",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","alana_piper",5,TRUE,FALSE,NA,NA
"975","Ogilvie: How to move from siloed approach to a collaborative approach to share staff, resources, expertise across t… https://t.co/MwGjqTLnNL",FALSE,1,NA,2018-02-28 22:24:22,TRUE,NA,"968975188430807041",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","OzAlleyCat",1,FALSE,FALSE,NA,NA
"976","RT @cap_and_gown: Sarah Ogilvie lays out vision for a GLAM fam #glamslam2018 https://t.co/4aHfn9RAma",FALSE,0,NA,2018-02-28 22:23:47,FALSE,NA,"968975041743343616",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cfwriter",5,TRUE,FALSE,NA,NA
"977","RT @BonnieWildie: Sarah Ogilvie bringing us the concept of GLAM fam #glamslam2018 

(GLAM Twitter you are my GLAM fam <ed><U+00A0><U+00BD><ed><U+00B2><U+0095><ed><U+00A0><U+00BD><ed><U+00B2><U+0095><ed><U+00A0><U+00BD><ed><U+00B2><U+0095>) https://t.co/5dn…",FALSE,0,NA,2018-02-28 22:23:43,FALSE,NA,"968975026014732288",NA,"<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","mikejonesmelb",3,TRUE,FALSE,NA,NA
"978","It's really lovely having this conversation within a framework for how we can support one another, rather than comp… https://t.co/BupaBDEzcl",FALSE,5,NA,2018-02-28 22:23:35,TRUE,NA,"968974993034919936",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jesiathe",7,FALSE,FALSE,NA,NA
"979","Now to her personal experience as part of the digital innovation libraries project at @Stanford libraries, makes no… https://t.co/GdcytRtAZD",FALSE,1,NA,2018-02-28 22:23:20,TRUE,NA,"968974931017936896",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","OzAlleyCat",1,FALSE,FALSE,NA,NA
"980","RT @history2wheeler: About to register for #glamslam2018 - what a great initiative @cap_and_gown",FALSE,0,NA,2018-02-28 22:22:47,FALSE,NA,"968974793021075456",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cap_and_gown",1,TRUE,FALSE,NA,NA
"981","RT @mikejonesmelb: #glamslam2018 getting underway with @cap_and_gown introducing Sarah Ogilvie and her opening talk, Creating a GLAM Fam",FALSE,0,NA,2018-02-28 22:22:41,FALSE,NA,"968974765145825280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cap_and_gown",1,TRUE,FALSE,NA,NA
"982","Can we form a GLAM fam? Encouraging words this morning from Sarah Ogilvie . It’s about one community opening access… https://t.co/Z6b0yBc19b",FALSE,13,NA,2018-02-28 22:22:32,TRUE,NA,"968974726017069056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","statelibrarynsw",9,FALSE,FALSE,NA,NA
"983","Sarah Ogilvie lays out vision for a GLAM fam #glamslam2018 https://t.co/4aHfn9RAma",FALSE,4,NA,2018-02-28 22:22:31,FALSE,NA,"968974723148259328",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cap_and_gown",5,FALSE,FALSE,NA,NA
"984","And we're off. A fascinating keynote by Sarah Ogilvie at #glamslam2018 https://t.co/0YFoMUkIot",FALSE,3,NA,2018-02-28 22:22:05,FALSE,NA,"968974616558317569",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AgrippinaMaior",0,FALSE,FALSE,NA,NA
"985","To maintain Australia's reputation as innovators in the GLAM world (shout out to platforms like @TroveAustralia) we… https://t.co/MDIAlHebg4",FALSE,19,NA,2018-02-28 22:22:05,TRUE,NA,"968974615916589056",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sallyturbitt",10,FALSE,FALSE,NA,NA
"986","Talking language in the keynote from Sarah Ogilvie (Stanford). Loving the lingo - Sapiosexual - someone attracted t… https://t.co/xmp0tfXqFV",FALSE,3,NA,2018-02-28 22:22:03,TRUE,NA,"968974605112127488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WrightPaige",1,FALSE,FALSE,NA,NA
"987","Technology means this has global potential, beyond national borders #glamslam2018",FALSE,0,"jessmcdnor",2018-02-28 22:22:01,FALSE,"968974092501073920","968974597587480576","779114675518574592","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jessmcdnor",0,FALSE,FALSE,NA,NA
"988","RT @ellenforsyth: #GLAMSLAM2018 #sarahogilvie calling for widening public reach https://t.co/VEWe8WXVOO",FALSE,0,NA,2018-02-28 22:21:48,FALSE,NA,"968974543464230913",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","auswhn",7,TRUE,FALSE,NA,NA
"989","Loving the #new #words from the keynote at #glamslam2018. Thanks Sarah Ogilvie for #sexile, or banning your dorm ma… https://t.co/h4JIGPfxFO",FALSE,2,NA,2018-02-28 22:21:38,TRUE,NA,"968974503635173376",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Dr_Costume1",0,FALSE,FALSE,NA,NA
